API_perc,Mannitol_perc,MCC_perc,Lactose_perc,Calcium_silicate_perc,HPMC_perc,Sodium_bicarbonate_perc,SSG_perc,CC_Na_perc,Crospovidone_perc,L_HPC_perc,Pregelatinized_starch_perc,Sodium_carboxymethyl_starch_perc,Mg_stearate_perc,Aerosil_perc,Sodium_stearyl_fumarate_perc,Colloidal_silicon_dioxide_perc,Talc_perc,X2HP_bCD_perc,bCD_perc,CD_methacrylate_perc,Amberlite_IRP_64_69_perc,Eudragit_EPO_perc,Poloxamer_188_perc,PVP_perc,SLS_perc,PVA_perc,Camphor_perc,Hardness_N,GATS7i,Thickness_mm,GGI7,MATS4p,MIC2,Punch_mm,nT12Ring,XLogP,GATS7p,nF8HeteroRing,Disintegration_time_sec
3.02,60.35,23.12,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02,0.0,0.0,0.0,36.41,0.9461878465721509,3.28,0.309913548752835,-0.10745489492211802,44.6683719057951,15.0,0,3.457,0.9443427331923041,0,38.33
3.99,31.95,23.96,0.0,0.0,0.0,0.0,0.0,31.95,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,7.99,0.0,0.0,0.0,38.29,0.982041015756101,2.35,0.6536635487528349,-0.073779966329828,42.306139522992204,9.0,0,2.233,1.00373850875749,0,12.12
2.0,25.0,4.9,62.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,1.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.55,0.841191958519201,4.3,0.5955215419501129,-0.186156552223423,39.081474500079004,8.0,0,1.138,0.844419325732825,0,35.0
11.92,33.52,46.75,0.0,0.0,0.0,0.0,0.0,0.0,5.59,0.0,0.0,0,0.0,1.12,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.12,0.957167844789598,2.62,0.282986111111111,-0.226978704269065,37.143602367451294,5.5,0,2.923,0.9018074925984709,0,11.17
40.65,0.0,14.23,34.96,0.0,0.0,0.0,0.0,5.08,0.0,0.0,0.0,0,5.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.13,1.1299078533843998,3.98,0.472222222222222,-0.028345986458903998,43.36713097642821,8.0,0,3.823,1.3888940618091399,0,78.0
7.86,86.84,0.0,0.0,0.0,0.0,0.0,4.91,0.0,0.0,0.0,0.0,0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.73,0.8460834425545051,3.1029,0.3125,-0.11747759982664399,55.3492557340954,7.0,0,2.602,1.0370825769533,0,30.0
3.02,60.35,18.12,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02,0.0,0.0,0.0,44.22,0.9461878465721509,3.36,0.309913548752835,-0.10745489492211802,44.6683719057951,15.0,0,3.457,0.9443427331923041,0,38.0
67.8,12.71,4.24,0.0,0.0,0.0,0.0,0.0,5.08,0.0,0.0,0.0,0,0.34,0.0,0.0,0.0,0.51,0.0,9.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.06,0.883260408652163,6.5,0.261267006802721,-0.123941264581803,35.604857704931504,16.0,0,3.654,1.00047846754776,0,69.33
37.45,14.98,39.33,0.0,0.0,0.0,0.0,0.0,5.62,0.0,0.0,0.0,0,1.12,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.69,0.9676726649087579,4.37,0.21878543083900198,-0.192361735534093,33.5351036707398,6.0,0,2.574,0.9687653336446709,0,28.0
4.0,62.25,20.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,1.12193996140796,3.46,0.3541666666666671,0.021709679327947,35.8442499115687,6.0,0,3.545,0.9647277668344709,0,52.89
5.78,23.7,40.58,0.0,0.0,0.0,0.0,0.0,0.0,3.03,0.0,0.0,0,0.51,0.51,0.0,0.0,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2,1.17033030076049,3.14,0.26906179138322,0.05298465100421701,37.2783372044701,8.0,0,3.451,1.40269490173653,0,55.0
5.0,36.0,15.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,47.11,0.979914023096717,3.25,0.333368764172336,-0.030513529778592004,35.7009321967542,7.0,0,4.063,0.9305614078600921,0,47.0
5.0,24.0,25.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,52.31,0.979914023096717,3.2,0.333368764172336,-0.030513529778592004,35.7009321967542,7.0,0,4.063,0.9305614078600921,0,41.0
