API_perc,Mannitol_perc,MCC_perc,Lactose_perc,Calcium_silicate_perc,HPMC_perc,Sodium_bicarbonate_perc,SSG_perc,CC_Na_perc,Crospovidone_perc,L_HPC_perc,Pregelatinized_starch_perc,Sodium_carboxymethyl_starch_perc,Mg_stearate_perc,Aerosil_perc,Sodium_stearyl_fumarate_perc,Colloidal_silicon_dioxide_perc,Talc_perc,X2HP_bCD_perc,bCD_perc,CD_methacrylate_perc,Amberlite_IRP_64_69_perc,Eudragit_EPO_perc,Poloxamer_188_perc,PVP_perc,SLS_perc,PVA_perc,Camphor_perc,Hardness_N,GATS7i,Thickness_mm,GGI7,MATS4p,MIC2,Punch_mm,nT12Ring,XLogP,GATS7p,nF8HeteroRing,Disintegration_time_sec
4.9,37.25,14.71,0.0,0.0,0.0,0.0,3.92,0.0,0.0,0.0,0.0,0,0.98,0.0,0.0,0.0,0.98,34.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94,45.99,0.979914023096717,3.21,0.333368764172336,-0.030513529778592004,35.7009321967542,7.0,0,4.063,0.9305614078600921,0,87.0
10.09,28.37,45.47,0.0,0.0,0.0,0.0,0.0,0.0,14.18,0.0,0.0,0,0.0,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.61,0.957167844789598,2.51,0.282986111111111,-0.226978704269065,37.143602367451294,5.5,0,2.923,0.9018074925984709,0,14.0
2.47,63.51,10.31,0.0,0.0,0.0,0.0,0.0,10.31,0.0,0.0,0.0,0,1.03,1.03,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.31,2.6,0.9676726649087579,3.21,0.21878543083900198,-0.192361735534093,33.5351036707398,6.0,0,2.574,0.9687653336446709,0,23.0
5.78,23.7,38.55,0.0,0.0,0.0,0.0,0.0,0.0,5.06,0.0,0.0,0,0.51,0.51,0.0,0.0,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,1.17033030076049,3.2,0.26906179138322,0.05298465100421701,37.2783372044701,8.0,0,3.451,1.40269490173653,0,21.0
44.64,0.0,0.0,30.8,0.0,0.0,0.0,0.0,9.52,9.52,0.0,0.0,0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.46,36.24,1.0085836677281999,3.59,0.230902777777778,0.043166370396283,33.2301541688774,10.0,0,5.517,0.962524344512523,0,25.4
3.02,60.35,27.62,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02,0.0,0.0,0.0,45.49,0.9461878465721509,3.63,0.309913548752835,-0.10745489492211802,44.6683719057951,15.0,0,3.457,0.9443427331923041,0,21.66
2.0,25.0,2.45,59.5,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0,1.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.75,0.841191958519201,4.41,0.5955215419501129,-0.186156552223423,39.081474500079004,8.0,0,1.138,0.844419325732825,0,33.0
17.18,25.77,49.83,0.0,0.0,0.0,0.0,0.0,0.0,3.61,0.0,0.0,0,2.06,0.0,0.0,0.0,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.59,0.955813507964537,3.4,0.40536422902494296,-0.05623225696839499,38.2426994596718,6.0,0,4.607,0.8996217093581401,0,26.8
40.65,0.0,14.23,36.99,0.0,0.0,0.0,0.0,3.05,0.0,0.0,0.0,0,5.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.13,1.1299078533843998,4.3,0.472222222222222,-0.028345986458903998,43.36713097642821,8.0,0,3.823,1.3888940618091399,0,47.0
2.0,35.0,4.9,47.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0,1.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.05,0.841191958519201,4.35,0.5955215419501129,-0.186156552223423,39.081474500079004,8.0,0,1.138,0.844419325732825,0,34.0
4.04,64.14,15.15,0.0,0.0,0.0,0.0,0.0,7.58,0.0,3.03,0.0,0,1.01,1.01,0.0,0.0,0.0,0.0,0.0,4.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.8460834425545051,2.22,0.3125,-0.11747759982664399,55.3492557340954,12.0,0,2.602,1.0370825769533,0,7.3
37.45,14.98,39.33,0.0,0.0,0.0,0.0,0.0,0.0,5.62,0.0,0.0,0,1.12,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.59,0.9676726649087579,4.34,0.21878543083900198,-0.192361735534093,33.5351036707398,6.0,0,2.574,0.9687653336446709,0,22.0
3.02,60.35,22.62,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02,0.0,0.0,0.0,43.86,0.9461878465721509,3.36,0.309913548752835,-0.10745489492211802,44.6683719057951,15.0,0,3.457,0.9443427331923041,0,62.5
21.62,61.08,0.0,0.0,0.0,0.0,0.0,0.0,8.65,0.0,0.0,0.0,0,3.24,0.0,0.0,0.0,3.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16,0.0,0.0,28.55,0.805527924418814,3.5,0.168402777777778,0.064274755227485,30.040778498021197,8.0,0,4.053,0.726826908442132,0,115.5
3.58,14.33,71.38,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0,1.07,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,32.6,0.0,2.65,0.0,0.128131155878558,22.1913093904883,8.0,0,3.5239999999999996,0.0,0,125.0
